index	text	labels	sentiment	review_len
296	it's a great american adventure and a wonderful film to bring to imax .	1	positive	14
5074	supposedly , pokemon can't be killed , but pokemon 4ever practically assures that the pocket monster movie franchise is nearly ready to keel over .	0	negative	25
6279	every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . something like scrubbing the toilet . or emptying rat traps . or doing last year's taxes with your ex-wife .	0	negative	40
6268	like being trapped at a perpetual frat party . . . how can something so gross be so boring ?	0	negative	20
5898	has a long and clunky ending . . . which forces the audience to fidget through ten pseudo-serious minutes while waiting for the ending credits and the deleted scenes montage to break the audience's awkward silence	0	negative	36
6149	like watching a dress rehearsal the week before the show goes up : everything's in place but something's just a little off-kilter .	0	negative	23
739	. . . an agreeable time-wasting device -- but george pal's low-tech 1960 version still rules the epochs .	1	positive	19
705	an incredibly clever and superbly paced caper filled with scams within scams within scams .	1	positive	15
811	a film that clearly means to preach exclusively to the converted .	0	negative	12
156	"sweet home alabama "" is what it is  a nice , harmless date film . . ."	1	positive	18
5265	""" analyze that "" is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original ."	0	negative	30
29	it helps that lil bow wow . . . tones down his pint-sized gangsta act to play someone who resembles a real kid .	1	positive	24
6850	ben affleck as jack ryan , tom clancy's intrepid hero ? ridiculous . what's next ? d . j . qualls as indiana jones ? or tom green as han solo ?	0	negative	32
2374	though it runs 163 minutes , safe conduct is anything but languorous . it's packed to bursting with incident , and with scores of characters , some fictional , some from history .	1	positive	33
8439	brainy , artistic and muted , almost to the point of suffocation .	0	negative	13
102	exceptionally well acted by diane lane and richard gere .	1	positive	10
3078	it's a lovely , sad dance highlighted by kwan's unique directing style .	1	positive	13
4925	. . . the kind of movie you see because the theater has air conditioning .	0	negative	16
7999	the film never rises above a conventional , two dimension tale	0	negative	11
3692	some remarkable achival film about how shanghai ( of all places ) served jews who escaped the holocaust .	1	positive	19
4544	it's like an all-star salute to disney's cheesy commercialism .	0	negative	10
7704	it has the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent and wear thin with repetition .	0	negative	24
10	exposing the ways we fool ourselves is one hour photo's real strength .	1	positive	13
5391	it gets the details of its time frame right but it completely misses its emotions .	0	negative	16
3119	films are made of little moments . changing lanes tries for more . it doesn't reach them , but the effort is gratefully received .	1	positive	25
3524	trapped won't score points for political correctness , but it may cause parents a few sleepless hours -- a sign of its effectiveness .	1	positive	24
89	a sports movie with action that's exciting on the field and a story you care about off it .	1	positive	19
1529	a very well-made , funny and entertaining picture .	1	positive	9
8038	"wobbly senegalese updating of "" carmen "" which is best for the stunning star turn by djeinaba diop gai"	0	negative	19
5571	goes on and on to the point of nausea .	0	negative	10
5214	not one moment in the enterprise didn't make me want to lie down in a dark room with something cool to my brow .	0	negative	24
1163	dense with characters and contains some thrilling moments .	1	positive	9
3093	vampire epic succeeds as spooky action-packed trash of the highest order .	1	positive	12
1880	passionate , irrational , long-suffering but cruel as a tarantula , helga figures prominently in this movie , and helps keep the proceedings as funny for grown-ups as for rugrats .	1	positive	31
7244	this film is full of rabbits . brimful . but like most rabbits , it seems to lack substance .	0	negative	20
160	the film is faithful to what one presumes are the book's twin premises -- that we become who we are on the backs of our parents , but we have no idea who they were at our age ; and that time is a fleeting and precious commodity no matter how old you are .	1	positive	55
6861	at first , the sight of a blind man directing a film is hilarious , but as the film goes on , the joke wears thin .	0	negative	27
2846	the climactic events are so well realized that you may forget all about the original conflict , just like the movie does	1	positive	22
5705	i'm sure the filmmaker would disagree , but , honestly , i don't see the point . it's a visual rorschach test and i must have failed .	0	negative	28
3117	. . . a vivid , thoughtful , unapologetically raw coming-of-age tale full of sex , drugs and rock 'n' roll .	1	positive	22
6487	a boring , wincingly cute and nauseatingly politically correct cartoon guaranteed to drive anyone much over age 4 screaming from the theater .	0	negative	23
