index	text	labels	sentiment	review_len
2941	may lack the pungent bite of its title , but it's an enjoyable trifle nonetheless .	1	positive	16
4412	as gamely as the movie tries to make sense of its title character , there remains a huge gap between the film's creepy , clean-cut dahmer ( jeremy renner ) and fiendish acts that no amount of earnest textbook psychologizing can bridge .	0	negative	43
455	not too far below the gloss you can still feel director denis villeneuve's beating heart and the fondness he has for his characters .	1	positive	24
25	a dreadful day in irish history is given passionate , if somewhat flawed , treatment .	1	positive	16
3636	vividly conveys the shadow side of the 30-year friendship between two english women .	1	positive	14
6247	skins has a right to yawp , and we have a right to our grains of salt .	0	negative	18
590	an exceedingly clever piece of cinema . another great what you don't see' is much more terrifying than what you do see thriller , coupled with some arresting effects , incandescent tones and stupendous performances	1	positive	35
1946	a directorial tour de force by bernard rose , ivans xtc . is one of this year's very best pictures .	1	positive	21
5761	full of flatulence jokes and mild sexual references , kung pow ! is the kind of movie that's critic-proof , simply because it aims so low .	0	negative	27
1599	it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '	1	positive	23
7212	safe conduct , however ambitious and well-intentioned , fails to hit the entertainment bull's-eye .	0	negative	15
2562	this may be dover kosashvili's feature directing debut , but it looks an awful lot like life -- gritty , awkward and ironic .	1	positive	24
470	sound the trumpets : for the first time since desperately seeking susan , madonna doesn't suck as an actress .	1	positive	20
6698	we never really feel involved with the story , as all of its ideas remain just that : abstract ideas .	0	negative	21
1577	"some movies blend together as they become distant memories . mention "" solaris "" five years from now and i'm sure those who saw it will have an opinion to share ."	1	positive	32
6188	sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation .	0	negative	22
3296	the moral shrapnel and mental shellshock will linger long after this film has ended .	1	positive	15
3277	you may leave the theater with more questions than answers , but darned if your toes won't still be tapping .	1	positive	21
58	while it's nothing we haven't seen before from murphy , i spy is still fun and enjoyable and so aggressively silly that it's more than a worthwhile effort .	1	positive	29
8345	tries too hard to be funny in a way that's too loud , too goofy and too short of an attention span .	0	negative	23
6307	this charmless nonsense ensues amid clanging film references that make jay and silent bob's excellent adventure seem understated .	0	negative	19
65	for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast .	1	positive	20
4642	stale first act , scrooge story , blatant product placement , some very good comedic songs , strong finish , dumb fart jokes .	0	negative	24
5499	a particularly joyless , and exceedingly dull , period coming-of-age tale .	0	negative	12
3571	from a deceptively simple premise , this deeply moving french drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times .	1	positive	33
8502	this movie is about the worst thing chan has done in the united states .	0	negative	15
8296	a low-budget affair , tadpole was shot on digital video , and the images often look smeary and blurry , to the point of distraction . then again , in a better movie , you might not have noticed .	0	negative	40
1902	real women have curves wears its empowerment on its sleeve but even its worst harangues are easy to swallow thanks to remarkable performances by ferrera and ontiveros .	1	positive	28
5194	to show these characters in the act and give them no feelings of remorse -- and to cut repeatedly to the flashback of the original rape -- is overkill to the highest degree .	0	negative	34
3861	it excels because , unlike so many other hollywood movies of its ilk , it offers hope .	1	positive	18
6658	watching trouble every day , at least if you don't know what's coming , is like biting into what looks like a juicy , delicious plum on a hot summer day and coming away with your mouth full of rotten pulp and living worms .	0	negative	45
2716	grainy photography mars an otherwise delightful comedy of errors .	1	positive	10
928	this feature is about as necessary as a hole in the head	0	negative	12
546	a gentle blend of present day testimonials , surviving footage of burstein and his family performing , historical archives , and telling stills .	1	positive	24
4870	predecessors the mummy and the mummy returns stand as intellectual masterpieces next to the scorpion king .	0	negative	17
8311	they do a good job of painting this family dynamic for the audience but they tried to squeeze too many elements into the film .	0	negative	25
